id,name,score,age
7628,User7628,85,21
7629,User7629,86,22
7630,User7630,87,23
7631,User7631,88,24
7632,User7632,89,25
7633,User7633,90,26
7634,User7634,91,27
7635,User7635,92,28
7636,User7636,93,29
7637,User7637,94,30
7638,User7638,95,31
7639,User7639,96,32
7640,User7640,97,33
7641,User7641,98,34
7642,User7642,99,35
7643,User7643,100,36
7644,User7644,80,37
7645,User7645,81,38
7646,User7646,82,39
7647,User7647,83,40
7648,User7648,84,41
7649,User7649,85,42
7650,User7650,86,43
7651,User7651,87,44
7652,User7652,88,45
7653,User7653,89,46
7654,User7654,90,47
7655,User7655,91,48
7656,User7656,92,20
7657,User7657,93,21
7658,User7658,94,22
7659,User7659,95,23
7660,User7660,96,24
7661,User7661,97,25
7662,User7662,98,26
7663,User7663,99,27
7664,User7664,100,28
7665,User7665,80,29
7666,User7666,81,30
7667,User7667,82,31
7668,User7668,83,32
7669,User7669,84,33
7670,User7670,85,34
7671,User7671,86,35
7672,User7672,87,36
7673,User7673,88,37
7674,User7674,89,38
7675,User7675,90,39
7676,User7676,91,40
7677,User7677,92,41
7678,User7678,93,42
7679,User7679,94,43
7680,User7680,95,44
7681,User7681,96,45
7682,User7682,97,46
7683,User7683,98,47
7684,User7684,99,48
7685,User7685,100,20
7686,User7686,80,21
7687,User7687,81,22
7688,User7688,82,23
7689,User7689,83,24
7690,User7690,84,25
7691,User7691,85,26
7692,User7692,86,27
7693,User7693,87,28
7694,User7694,88,29
7695,User7695,89,30
7696,User7696,90,31
7697,User7697,91,32
7698,User7698,92,33
7699,User7699,93,34
7700,User7700,94,35
7701,User7701,95,36
7702,User7702,96,37
7703,User7703,97,38
7704,User7704,98,39
7705,User7705,99,40
7706,User7706,100,41
7707,User7707,80,42
7708,User7708,81,43
7709,User7709,82,44
7710,User7710,83,45
7711,User7711,84,46
7712,User7712,85,47
7713,User7713,86,48
7714,User7714,87,20
7715,User7715,88,21
7716,User7716,89,22
7717,User7717,90,23
7718,User7718,91,24
7719,User7719,92,25
7720,User7720,93,26
7721,User7721,94,27
7722,User7722,95,28
7723,User7723,96,29
7724,User7724,97,30
7725,User7725,98,31
7726,User7726,99,32
7727,User7727,100,33
7728,User7728,80,34
7729,User7729,81,35
7730,User7730,82,36
7731,User7731,83,37
7732,User7732,84,38
7733,User7733,85,39
7734,User7734,86,40
7735,User7735,87,41
7736,User7736,88,42
7737,User7737,89,43
7738,User7738,90,44
7739,User7739,91,45
7740,User7740,92,46
7741,User7741,93,47
7742,User7742,94,48
7743,User7743,95,20
7744,User7744,96,21
7745,User7745,97,22
7746,User7746,98,23
7747,User7747,99,24
7748,User7748,100,25
7749,User7749,80,26
7750,User7750,81,27
7751,User7751,82,28
7752,User7752,83,29
7753,User7753,84,30
7754,User7754,85,31
7755,User7755,86,32
7756,User7756,87,33
7757,User7757,88,34
7758,User7758,89,35
7759,User7759,90,36
7760,User7760,91,37
7761,User7761,92,38
7762,User7762,93,39
7763,User7763,94,40
7764,User7764,95,41
7765,User7765,96,42
7766,User7766,97,43
7767,User7767,98,44
7768,User7768,99,45
7769,User7769,100,46
7770,User7770,80,47
7771,User7771,81,48
7772,User7772,82,20
7773,User7773,83,21
7774,User7774,84,22
7775,User7775,85,23
7776,User7776,86,24
7777,User7777,87,25
7778,User7778,88,26
7779,User7779,89,27
7780,User7780,90,28
7781,User7781,91,29
7782,User7782,92,30
7783,User7783,93,31
7784,User7784,94,32
7785,User7785,95,33
7786,User7786,96,34
7787,User7787,97,35
7788,User7788,98,36
7789,User7789,99,37
7790,User7790,100,38
7791,User7791,80,39
7792,User7792,81,40
7793,User7793,82,41
7794,User7794,83,42
7795,User7795,84,43
7796,User7796,85,44
7797,User7797,86,45
7798,User7798,87,46
7799,User7799,88,47
7800,User7800,89,48
7801,User7801,90,20
7802,User7802,91,21
7803,User7803,92,22
7804,User7804,93,23
7805,User7805,94,24
7806,User7806,95,25
7807,User7807,96,26
7808,User7808,97,27
7809,User7809,98,28
7810,User7810,99,29
7811,User7811,100,30
7812,User7812,80,31
7813,User7813,81,32
7814,User7814,82,33
7815,User7815,83,34
7816,User7816,84,35
7817,User7817,85,36
7818,User7818,86,37
7819,User7819,87,38
7820,User7820,88,39
7821,User7821,89,40
7822,User7822,90,41
7823,User7823,91,42
7824,User7824,92,43
7825,User7825,93,44
7826,User7826,94,45
7827,User7827,95,46
7828,User7828,96,47
7829,User7829,97,48
7830,User7830,98,20
7831,User7831,99,21
7832,User7832,100,22
7833,User7833,80,23
7834,User7834,81,24
7835,User7835,82,25
7836,User7836,83,26
7837,User7837,84,27
7838,User7838,85,28
7839,User7839,86,29
7840,User7840,87,30
7841,User7841,88,31
7842,User7842,89,32
7843,User7843,90,33
7844,User7844,91,34
7845,User7845,92,35
7846,User7846,93,36
7847,User7847,94,37
7848,User7848,95,38
7849,User7849,96,39
7850,User7850,97,40
7851,User7851,98,41
7852,User7852,99,42
7853,User7853,100,43
7854,User7854,80,44
7855,User7855,81,45
7856,User7856,82,46
7857,User7857,83,47
7858,User7858,84,48
7859,User7859,85,20
7860,User7860,86,21
7861,User7861,87,22
7862,User7862,88,23
7863,User7863,89,24
7864,User7864,90,25
7865,User7865,91,26
7866,User7866,92,27
7867,User7867,93,28
7868,User7868,94,29
7869,User7869,95,30
7870,User7870,96,31
7871,User7871,97,32
7872,User7872,98,33
7873,User7873,99,34
7874,User7874,100,35
7875,User7875,80,36
7876,User7876,81,37
7877,User7877,82,38
7878,User7878,83,39
7879,User7879,84,40
7880,User7880,85,41
7881,User7881,86,42
7882,User7882,87,43
7883,User7883,88,44
7884,User7884,89,45
7885,User7885,90,46
7886,User7886,91,47
7887,User7887,92,48
7888,User7888,93,20
7889,User7889,94,21
7890,User7890,95,22
7891,User7891,96,23
7892,User7892,97,24
7893,User7893,98,25
7894,User7894,99,26
7895,User7895,100,27
7896,User7896,80,28
7897,User7897,81,29
7898,User7898,82,30
7899,User7899,83,31
7900,User7900,84,32
7901,User7901,85,33
7902,User7902,86,34
7903,User7903,87,35
7904,User7904,88,36
7905,User7905,89,37
7906,User7906,90,38
7907,User7907,91,39
7908,User7908,92,40
7909,User7909,93,41
7910,User7910,94,42
7911,User7911,95,43
7912,User7912,96,44
7913,User7913,97,45
7914,User7914,98,46
7915,User7915,99,47
7916,User7916,100,48
7917,User7917,80,20
7918,User7918,81,21
7919,User7919,82,22
7920,User7920,83,23
7921,User7921,84,24
7922,User7922,85,25
7923,User7923,86,26
7924,User7924,87,27
7925,User7925,88,28
7926,User7926,89,29
7927,User7927,90,30
7928,User7928,91,31
7929,User7929,92,32
7930,User7930,93,33
7931,User7931,94,34
7932,User7932,95,35
7933,User7933,96,36
7934,User7934,97,37
7935,User7935,98,38
7936,User7936,99,39
7937,User7937,100,40
7938,User7938,80,41
7939,User7939,81,42
7940,User7940,82,43
7941,User7941,83,44
7942,User7942,84,45
7943,User7943,85,46
7944,User7944,86,47
7945,User7945,87,48
7946,User7946,88,20
7947,User7947,89,21
7948,User7948,90,22
7949,User7949,91,23
7950,User7950,92,24
7951,User7951,93,25
7952,User7952,94,26
7953,User7953,95,27
7954,User7954,96,28
7955,User7955,97,29
7956,User7956,98,30
7957,User7957,99,31
7958,User7958,100,32
7959,User7959,80,33
7960,User7960,81,34
7961,User7961,82,35
7962,User7962,83,36
7963,User7963,84,37
7964,User7964,85,38
7965,User7965,86,39
7966,User7966,87,40
7967,User7967,88,41
7968,User7968,89,42
7969,User7969,90,43
7970,User7970,91,44
7971,User7971,92,45
7972,User7972,93,46
7973,User7973,94,47
7974,User7974,95,48
7975,User7975,96,20
7976,User7976,97,21
7977,User7977,98,22
7978,User7978,99,23
7979,User7979,100,24
7980,User7980,80,25
7981,User7981,81,26
7982,User7982,82,27
7983,User7983,83,28
7984,User7984,84,29
7985,User7985,85,30
7986,User7986,86,31
7987,User7987,87,32
7988,User7988,88,33
7989,User7989,89,34
7990,User7990,90,35
7991,User7991,91,36
7992,User7992,92,37
7993,User7993,93,38
7994,User7994,94,39
7995,User7995,95,40
7996,User7996,96,41
7997,User7997,97,42
7998,User7998,98,43
7999,User7999,99,44
8000,User8000,100,45
8001,User8001,80,46
8002,User8002,81,47
8003,User8003,82,48
8004,User8004,83,20
8005,User8005,84,21
8006,User8006,85,22
8007,User8007,86,23
8008,User8008,87,24
8009,User8009,88,25
8010,User8010,89,26
8011,User8011,90,27
8012,User8012,91,28
8013,User8013,92,29
8014,User8014,93,30
8015,User8015,94,31
8016,User8016,95,32
8017,User8017,96,33
8018,User8018,97,34
8019,User8019,98,35
8020,User8020,99,36
8021,User8021,100,37
8022,User8022,80,38
8023,User8023,81,39
8024,User8024,82,40
8025,User8025,83,41
8026,User8026,84,42
8027,User8027,85,43
8028,User8028,86,44
8029,User8029,87,45
8030,User8030,88,46
8031,User8031,89,47
8032,User8032,90,48
8033,User8033,91,20
8034,User8034,92,21
8035,User8035,93,22
8036,User8036,94,23
8037,User8037,95,24
8038,User8038,96,25
8039,User8039,97,26
8040,User8040,98,27
8041,User8041,99,28
8042,User8042,100,29
8043,User8043,80,30
8044,User8044,81,31
8045,User8045,82,32
8046,User8046,83,33
8047,User8047,84,34
8048,User8048,85,35
8049,User8049,86,36
8050,User8050,87,37
8051,User8051,88,38
8052,User8052,89,39
8053,User8053,90,40
8054,User8054,91,41
8055,User8055,92,42
8056,User8056,93,43
8057,User8057,94,44
8058,User8058,95,45
8059,User8059,96,46
8060,User8060,97,47
8061,User8061,98,48
8062,User8062,99,20
8063,User8063,100,21
8064,User8064,80,22
8065,User8065,81,23
8066,User8066,82,24
8067,User8067,83,25
8068,User8068,84,26
8069,User8069,85,27
8070,User8070,86,28
8071,User8071,87,29
8072,User8072,88,30
8073,User8073,89,31
8074,User8074,90,32
8075,User8075,91,33
8076,User8076,92,34
8077,User8077,93,35
8078,User8078,94,36
8079,User8079,95,37
8080,User8080,96,38
8081,User8081,97,39
8082,User8082,98,40
8083,User8083,99,41
8084,User8084,100,42
8085,User8085,80,43
8086,User8086,81,44
8087,User8087,82,45
8088,User8088,83,46
8089,User8089,84,47
8090,User8090,85,48
8091,User8091,86,20
8092,User8092,87,21
8093,User8093,88,22
8094,User8094,89,23
8095,User8095,90,24
8096,User8096,91,25
8097,User8097,92,26
8098,User8098,93,27
8099,User8099,94,28
8100,User8100,95,29
8101,User8101,96,30
8102,User8102,97,31
8103,User8103,98,32
8104,User8104,99,33
8105,User8105,100,34
8106,User8106,80,35
8107,User8107,81,36
8108,User8108,82,37
8109,User8109,83,38
8110,User8110,84,39
8111,User8111,85,40
8112,User8112,86,41
8113,User8113,87,42
8114,User8114,88,43
8115,User8115,89,44
8116,User8116,90,45
8117,User8117,91,46
8118,User8118,92,47
8119,User8119,93,48
8120,User8120,94,20
8121,User8121,95,21
8122,User8122,96,22
8123,User8123,97,23
8124,User8124,98,24
8125,User8125,99,25
8126,User8126,100,26
8127,User8127,80,27
8128,User8128,81,28
8129,User8129,82,29
8130,User8130,83,30
8131,User8131,84,31
8132,User8132,85,32
8133,User8133,86,33
8134,User8134,87,34
8135,User8135,88,35
8136,User8136,89,36
8137,User8137,90,37
8138,User8138,91,38
8139,User8139,92,39
8140,User8140,93,40
8141,User8141,94,41
8142,User8142,95,42
8143,User8143,96,43
8144,User8144,97,44
8145,User8145,98,45
8146,User8146,99,46
8147,User8147,100,47
8148,User8148,80,48
8149,User8149,81,20
8150,User8150,82,21
8151,User8151,83,22
8152,User8152,84,23
8153,User8153,85,24
8154,User8154,86,25
8155,User8155,87,26
8156,User8156,88,27
8157,User8157,89,28
8158,User8158,90,29
8159,User8159,91,30
8160,User8160,92,31
8161,User8161,93,32
8162,User8162,94,33
8163,User8163,95,34
8164,User8164,96,35
8165,User8165,97,36
8166,User8166,98,37
8167,User8167,99,38
8168,User8168,100,39
8169,User8169,80,40
8170,User8170,81,41
8171,User8171,82,42
8172,User8172,83,43
8173,User8173,84,44
8174,User8174,85,45
8175,User8175,86,46
8176,User8176,87,47
8177,User8177,88,48
8178,User8178,89,20
8179,User8179,90,21
8180,User8180,91,22
8181,User8181,92,23
8182,User8182,93,24
8183,User8183,94,25
8184,User8184,95,26
8185,User8185,96,27
8186,User8186,97,28
8187,User8187,98,29
8188,User8188,99,30
8189,User8189,100,31
8190,User8190,80,32
8191,User8191,81,33
8192,User8192,82,34
8193,User8193,83,35
8194,User8194,84,36
8195,User8195,85,37
8196,User8196,86,38
8197,User8197,87,39
8198,User8198,88,40
8199,User8199,89,41
8200,User8200,90,42
8201,User8201,91,43
8202,User8202,92,44
8203,User8203,93,45
8204,User8204,94,46
8205,User8205,95,47
8206,User8206,96,48
8207,User8207,97,20
8208,User8208,98,21
8209,User8209,99,22
8210,User8210,100,23
8211,User8211,80,24
8212,User8212,81,25
8213,User8213,82,26
8214,User8214,83,27
8215,User8215,84,28
8216,User8216,85,29
8217,User8217,86,30
8218,User8218,87,31
8219,User8219,88,32
8220,User8220,89,33
8221,User8221,90,34
8222,User8222,91,35
8223,User8223,92,36
8224,User8224,93,37
8225,User8225,94,38
8226,User8226,95,39
8227,User8227,96,40
8228,User8228,97,41
8229,User8229,98,42
8230,User8230,99,43
8231,User8231,100,44
8232,User8232,80,45
8233,User8233,81,46
8234,User8234,82,47
8235,User8235,83,48
8236,User8236,84,20
8237,User8237,85,21
8238,User8238,86,22
8239,User8239,87,23
8240,User8240,88,24
8241,User8241,89,25
8242,User8242,90,26
8243,User8243,91,27
8244,User8244,92,28
8245,User8245,93,29
8246,User8246,94,30
8247,User8247,95,31
8248,User8248,96,32
8249,User8249,97,33
8250,User8250,98,34
8251,User8251,99,35
8252,User8252,100,36
8253,User8253,80,37
8254,User8254,81,38
8255,User8255,82,39
8256,User8256,83,40
8257,User8257,84,41
8258,User8258,85,42
8259,User8259,86,43
8260,User8260,87,44
8261,User8261,88,45
8262,User8262,89,46
8263,User8263,90,47
8264,User8264,91,48
8265,User8265,92,20
8266,User8266,93,21
8267,User8267,94,22
8268,User8268,95,23
8269,User8269,96,24
8270,User8270,97,25
8271,User8271,98,26
8272,User8272,99,27
8273,User8273,100,28
8274,User8274,80,29
8275,User8275,81,30
8276,User8276,82,31
8277,User8277,83,32
8278,User8278,84,33
8279,User8279,85,34
8280,User8280,86,35
8281,User8281,87,36
8282,User8282,88,37
8283,User8283,89,38
8284,User8284,90,39
8285,User8285,91,40
8286,User8286,92,41
8287,User8287,93,42
8288,User8288,94,43
8289,User8289,95,44
8290,User8290,96,45
8291,User8291,97,46
8292,User8292,98,47
8293,User8293,99,48
8294,User8294,100,20
8295,User8295,80,21
8296,User8296,81,22
8297,User8297,82,23
8298,User8298,83,24
8299,User8299,84,25
8300,User8300,85,26
8301,User8301,86,27
8302,User8302,87,28
8303,User8303,88,29
8304,User8304,89,30
8305,User8305,90,31
8306,User8306,91,32
8307,User8307,92,33
8308,User8308,93,34
8309,User8309,94,35
8310,User8310,95,36
8311,User8311,96,37
8312,User8312,97,38
8313,User8313,98,39
8314,User8314,99,40
8315,User8315,100,41
8316,User8316,80,42
8317,User8317,81,43
8318,User8318,82,44
8319,User8319,83,45
8320,User8320,84,46
8321,User8321,85,47
8322,User8322,86,48
8323,User8323,87,20
8324,User8324,88,21
8325,User8325,89,22
8326,User8326,90,23
8327,User8327,91,24
8328,User8328,92,25
8329,User8329,93,26
8330,User8330,94,27
8331,User8331,95,28
8332,User8332,96,29
8333,User8333,97,30
8334,User8334,98,31
8335,User8335,99,32
8336,User8336,100,33
8337,User8337,80,34
8338,User8338,81,35
8339,User8339,82,36
8340,User8340,83,37
8341,User8341,84,38
8342,User8342,85,39
8343,User8343,86,40
8344,User8344,87,41
8345,User8345,88,42
8346,User8346,89,43
8347,User8347,90,44
8348,User8348,91,45
8349,User8349,92,46
8350,User8350,93,47
8351,User8351,94,48
8352,User8352,95,20
8353,User8353,96,21
8354,User8354,97,22
8355,User8355,98,23
8356,User8356,99,24
8357,User8357,100,25
8358,User8358,80,26
8359,User8359,81,27
8360,User8360,82,28
8361,User8361,83,29
8362,User8362,84,30
8363,User8363,85,31
8364,User8364,86,32
8365,User8365,87,33
8366,User8366,88,34
8367,User8367,89,35
8368,User8368,90,36
8369,User8369,91,37
8370,User8370,92,38
8371,User8371,93,39
8372,User8372,94,40
8373,User8373,95,41
8374,User8374,96,42
8375,User8375,97,43
8376,User8376,98,44
8377,User8377,99,45
8378,User8378,100,46
8379,User8379,80,47
8380,User8380,81,48
8381,User8381,82,20
8382,User8382,83,21
8383,User8383,84,22
8384,User8384,85,23
8385,User8385,86,24
8386,User8386,87,25
8387,User8387,88,26
8388,User8388,89,27
8389,User8389,90,28
8390,User8390,91,29
8391,User8391,92,30
8392,User8392,93,31
8393,User8393,94,32
8394,User8394,95,33
8395,User8395,96,34
8396,User8396,97,35
8397,User8397,98,36
8398,User8398,99,37
8399,User8399,100,38
8400,User8400,80,39
8401,User8401,81,40
8402,User8402,82,41
8403,User8403,83,42
8404,User8404,84,43
8405,User8405,85,44
8406,User8406,86,45
8407,User8407,87,46
8408,User8408,88,47
8409,User8409,89,48
8410,User8410,90,20
8411,User8411,91,21
8412,User8412,92,22
8413,User8413,93,23
8414,User8414,94,24
8415,User8415,95,25
8416,User8416,96,26
8417,User8417,97,27
8418,User8418,98,28
8419,User8419,99,29
8420,User8420,100,30
8421,User8421,80,31
8422,User8422,81,32
8423,User8423,82,33
8424,User8424,83,34
8425,User8425,84,35
8426,User8426,85,36
8427,User8427,86,37
8428,User8428,87,38
8429,User8429,88,39
8430,User8430,89,40
8431,User8431,90,41
8432,User8432,91,42
8433,User8433,92,43
8434,User8434,93,44
8435,User8435,94,45
8436,User8436,95,46
8437,User8437,96,47
8438,User8438,97,48
8439,User8439,98,20
8440,User8440,99,21
8441,User8441,100,22
8442,User8442,80,23
8443,User8443,81,24
8444,User8444,82,25
8445,User8445,83,26
8446,User8446,84,27
8447,User8447,85,28
8448,User8448,86,29
8449,User8449,87,30
8450,User8450,88,31
8451,User8451,89,32
8452,User8452,90,33
8453,User8453,91,34
8454,User8454,92,35
8455,User8455,93,36
8456,User8456,94,37
8457,User8457,95,38
8458,User8458,96,39
8459,User8459,97,40
8460,User8460,98,41
8461,User8461,99,42
8462,User8462,100,43
8463,User8463,80,44
8464,User8464,81,45
8465,User8465,82,46
8466,User8466,83,47
8467,User8467,84,48
8468,User8468,85,20
8469,User8469,86,21
8470,User8470,87,22
8471,User8471,88,23
8472,User8472,89,24
8473,User8473,90,25
8474,User8474,91,26
8475,User8475,92,27
8476,User8476,93,28
8477,User8477,94,29
8478,User8478,95,30
8479,User8479,96,31
8480,User8480,97,32
8481,User8481,98,33
8482,User8482,99,34
8483,User8483,100,35
8484,User8484,80,36
8485,User8485,81,37
8486,User8486,82,38
8487,User8487,83,39
8488,User8488,84,40
8489,User8489,85,41
8490,User8490,86,42
8491,User8491,87,43
8492,User8492,88,44
8493,User8493,89,45
8494,User8494,90,46
8495,User8495,91,47
8496,User8496,92,48
8497,User8497,93,20
8498,User8498,94,21
8499,User8499,95,22
8500,User8500,96,23
8501,User8501,97,24
8502,User8502,98,25
8503,User8503,99,26
8504,User8504,100,27
8505,User8505,80,28
8506,User8506,81,29
8507,User8507,82,30
8508,User8508,83,31
8509,User8509,84,32
8510,User8510,85,33
8511,User8511,86,34
8512,User8512,87,35
8513,User8513,88,36
8514,User8514,89,37
8515,User8515,90,38
8516,User8516,91,39
8517,User8517,92,40
8518,User8518,93,41
8519,User8519,94,42
8520,User8520,95,43
8521,User8521,96,44
8522,User8522,97,45
8523,User8523,98,46
8524,User8524,99,47
8525,User8525,100,48
8526,User8526,80,20
8527,User8527,81,21
8528,User8528,82,22
8529,User8529,83,23
8530,User8530,84,24
8531,User8531,85,25
8532,User8532,86,26
8533,User8533,87,27
8534,User8534,88,28
8535,User8535,89,29
8536,User8536,90,30
8537,User8537,91,31
8538,User8538,92,32
8539,User8539,93,33
8540,User8540,94,34
8541,User8541,95,35
8542,User8542,96,36
8543,User8543,97,37
8544,User8544,98,38
8545,User8545,99,39
8546,User8546,100,40
8547,User8547,80,41
8548,User8548,81,42
8549,User8549,82,43
8550,User8550,83,44
8551,User8551,84,45
8552,User8552,85,46
8553,User8553,86,47
8554,User8554,87,48
8555,User8555,88,20
8556,User8556,89,21
8557,User8557,90,22
8558,User8558,91,23
8559,User8559,92,24
8560,User8560,93,25
8561,User8561,94,26
8562,User8562,95,27
8563,User8563,96,28
8564,User8564,97,29
8565,User8565,98,30
8566,User8566,99,31
8567,User8567,100,32
8568,User8568,80,33
8569,User8569,81,34
8570,User8570,82,35
8571,User8571,83,36
8572,User8572,84,37
8573,User8573,85,38
8574,User8574,86,39
8575,User8575,87,40
8576,User8576,88,41
8577,User8577,89,42
8578,User8578,90,43
8579,User8579,91,44
8580,User8580,92,45
8581,User8581,93,46
8582,User8582,94,47
8583,User8583,95,48
8584,User8584,96,20
8585,User8585,97,21
8586,User8586,98,22
8587,User8587,99,23
8588,User8588,100,24
8589,User8589,80,25
8590,User8590,81,26
8591,User8591,82,27
8592,User8592,83,28
8593,User8593,84,29
8594,User8594,85,30
8595,User8595,86,31
8596,User8596,87,32
8597,User8597,88,33
8598,User8598,89,34
8599,User8599,90,35
8600,User8600,91,36
8601,User8601,92,37
8602,User8602,93,38
8603,User8603,94,39
8604,User8604,95,40
8605,User8605,96,41
8606,User8606,97,42
8607,User8607,98,43
8608,User8608,99,44
8609,User8609,100,45
8610,User8610,80,46
8611,User8611,81,47
8612,User8612,82,48
8613,User8613,83,20
8614,User8614,84,21
8615,User8615,85,22
8616,User8616,86,23
8617,User8617,87,24
8618,User8618,88,25
8619,User8619,89,26
8620,User8620,90,27
8621,User8621,91,28
8622,User8622,92,29
8623,User8623,93,30
8624,User8624,94,31
8625,User8625,95,32
8626,User8626,96,33
8627,User8627,97,34
8628,User8628,98,35
8629,User8629,99,36
8630,User8630,100,37
8631,User8631,80,38
8632,User8632,81,39
8633,User8633,82,40
8634,User8634,83,41
8635,User8635,84,42
8636,User8636,85,43
8637,User8637,86,44
8638,User8638,87,45
8639,User8639,88,46
8640,User8640,89,47
8641,User8641,90,48
8642,User8642,91,20
8643,User8643,92,21
8644,User8644,93,22
8645,User8645,94,23
8646,User8646,95,24
8647,User8647,96,25
8648,User8648,97,26
8649,User8649,98,27
8650,User8650,99,28
8651,User8651,100,29
8652,User8652,80,30
8653,User8653,81,31
8654,User8654,82,32
8655,User8655,83,33
8656,User8656,84,34
8657,User8657,85,35
8658,User8658,86,36
8659,User8659,87,37
8660,User8660,88,38
8661,User8661,89,39
8662,User8662,90,40
8663,User8663,91,41
8664,User8664,92,42
8665,User8665,93,43
8666,User8666,94,44
8667,User8667,95,45
8668,User8668,96,46
8669,User8669,97,47
8670,User8670,98,48
8671,User8671,99,20
8672,User8672,100,21
8673,User8673,80,22
8674,User8674,81,23
8675,User8675,82,24
8676,User8676,83,25
8677,User8677,84,26
8678,User8678,85,27
8679,User8679,86,28
8680,User8680,87,29
8681,User8681,88,30
8682,User8682,89,31
8683,User8683,90,32
8684,User8684,91,33
8685,User8685,92,34
8686,User8686,93,35
8687,User8687,94,36
8688,User8688,95,37
8689,User8689,96,38
8690,User8690,97,39
8691,User8691,98,40
8692,User8692,99,41
8693,User8693,100,42
8694,User8694,80,43
8695,User8695,81,44
8696,User8696,82,45
8697,User8697,83,46
8698,User8698,84,47
8699,User8699,85,48
8700,User8700,86,20
8701,User8701,87,21
8702,User8702,88,22
8703,User8703,89,23
8704,User8704,90,24
8705,User8705,91,25
8706,User8706,92,26
8707,User8707,93,27
8708,User8708,94,28
8709,User8709,95,29
8710,User8710,96,30
8711,User8711,97,31
8712,User8712,98,32
8713,User8713,99,33
8714,User8714,100,34
8715,User8715,80,35
8716,User8716,81,36
8717,User8717,82,37
8718,User8718,83,38
8719,User8719,84,39
8720,User8720,85,40
8721,User8721,86,41
8722,User8722,87,42
8723,User8723,88,43
8724,User8724,89,44
8725,User8725,90,45
8726,User8726,91,46
8727,User8727,92,47
8728,User8728,93,48
8729,User8729,94,20
8730,User8730,95,21
8731,User8731,96,22
8732,User8732,97,23
8733,User8733,98,24
8734,User8734,99,25
8735,User8735,100,26
8736,User8736,80,27
8737,User8737,81,28
8738,User8738,82,29
8739,User8739,83,30
8740,User8740,84,31
8741,User8741,85,32
8742,User8742,86,33
8743,User8743,87,34
8744,User8744,88,35
8745,User8745,89,36
8746,User8746,90,37
8747,User8747,91,38
8748,User8748,92,39
8749,User8749,93,40
8750,User8750,94,41
8751,User8751,95,42
8752,User8752,96,43
8753,User8753,97,44
8754,User8754,98,45
8755,User8755,99,46
8756,User8756,100,47
8757,User8757,80,48
8758,User8758,81,20
8759,User8759,82,21
8760,User8760,83,22
8761,User8761,84,23
8762,User8762,85,24
8763,User8763,86,25
8764,User8764,87,26
8765,User8765,88,27
8766,User8766,89,28
8767,User8767,90,29
8768,User8768,91,30
8769,User8769,92,31
8770,User8770,93,32
8771,User8771,94,33
8772,User8772,95,34
8773,User8773,96,35
8774,User8774,97,36
8775,User8775,98,37
8776,User8776,99,38
8777,User8777,100,39
8778,User8778,80,40
8779,User8779,81,41
8780,User8780,82,42
8781,User8781,83,43
8782,User8782,84,44
8783,User8783,85,45
8784,User8784,86,46
8785,User8785,87,47
8786,User8786,88,48
8787,User8787,89,20
8788,User8788,90,21
8789,User8789,91,22
8790,User8790,92,23
8791,User8791,93,24
8792,User8792,94,25
8793,User8793,95,26
8794,User8794,96,27
8795,User8795,97,28
8796,User8796,98,29
8797,User8797,99,30
8798,User8798,100,31
8799,User8799,80,32
8800,User8800,81,33
8801,User8801,82,34
8802,User8802,83,35
8803,User8803,84,36
8804,User8804,85,37
8805,User8805,86,38
8806,User8806,87,39
8807,User8807,88,40
8808,User8808,89,41
8809,User8809,90,42
8810,User8810,91,43
8811,User8811,92,44
8812,User8812,93,45
8813,User8813,94,46
8814,User8814,95,47
8815,User8815,96,48
8816,User8816,97,20
8817,User8817,98,21
8818,User8818,99,22
8819,User8819,100,23
8820,User8820,80,24
8821,User8821,81,25
8822,User8822,82,26
8823,User8823,83,27
8824,User8824,84,28
8825,User8825,85,29
8826,User8826,86,30
8827,User8827,87,31
8828,User8828,88,32
8829,User8829,89,33
8830,User8830,90,34
8831,User8831,91,35
8832,User8832,92,36
8833,User8833,93,37
8834,User8834,94,38
8835,User8835,95,39
8836,User8836,96,40
8837,User8837,97,41
8838,User8838,98,42
8839,User8839,99,43
8840,User8840,100,44
8841,User8841,80,45
8842,User8842,81,46
8843,User8843,82,47
8844,User8844,83,48
8845,User8845,84,20
8846,User8846,85,21
8847,User8847,86,22
8848,User8848,87,23
8849,User8849,88,24
8850,User8850,89,25
8851,User8851,90,26
8852,User8852,91,27
8853,User8853,92,28
8854,User8854,93,29
8855,User8855,94,30
8856,User8856,95,31
8857,User8857,96,32
8858,User8858,97,33
8859,User8859,98,34
8860,User8860,99,35
8861,User8861,100,36
8862,User8862,80,37
8863,User8863,81,38
8864,User8864,82,39
8865,User8865,83,40
8866,User8866,84,41
8867,User8867,85,42
8868,User8868,86,43
8869,User8869,87,44
8870,User8870,88,45
8871,User8871,89,46
8872,User8872,90,47
8873,User8873,91,48
8874,User8874,92,20
8875,User8875,93,21
8876,User8876,94,22
8877,User8877,95,23
8878,User8878,96,24
8879,User8879,97,25
8880,User8880,98,26
8881,User8881,99,27
8882,User8882,100,28
8883,User8883,80,29
8884,User8884,81,30
8885,User8885,82,31
8886,User8886,83,32
8887,User8887,84,33
8888,User8888,85,34
8889,User8889,86,35
8890,User8890,87,36
8891,User8891,88,37
8892,User8892,89,38
8893,User8893,90,39
8894,User8894,91,40
8895,User8895,92,41
8896,User8896,93,42
8897,User8897,94,43
8898,User8898,95,44
8899,User8899,96,45
